Run Event PX1 PY1 PZ1 E1 PX2 PY2 PZ2 E2
166033 1047385140 -1.22141 -21.1534 25.9923 33.5344 0.522973 -15.0758 34.1573 37.34 
166033 1046493160 -28.6597 -8.24714 18.9507 35.3345 9.96808 -2.68375 -11.499 15.4529 
166033 1046696176 9.45161 6.90409 -13.3761 17.7741 9.38796 4.46919 -14.7116 18.015 
166033 1046470920 78.8338 20.4547 13.0785 82.4876 -15.6726 1.96449 42.2113 45.0697 
166033 1047251278 2.5364 25.269 -89.3027 92.8436 8.35474 -6.08866 -13.0196 16.6248 
166033 1047257310 30.5838 -41.0773 45.0721 68.2217 -24.6579 35.8459 42.9359 61.1264 
166033 1046790768 0.570537 39.1907 210.216 213.839 -2.03186 -6.70187 6.86109 9.80398 
166033 1047252125 -28.9276 25.8949 -14.1433 41.3205 18.8992 -23.0717 -90.4422 95.2327 
166033 1047367371 -8.6255 12.5357 29.9959 33.6348 3.50569 -10.361 -22.2367 24.7812 
166033 1046612626 85.1081 -35.2461 80.733 122.489 -16.1099 -25.0996 -4.38952 30.1461 
166033 1046693898 -13.8863 32.211 -97.8873 103.982 -2.98203 -31.1256 3.5991 31.4745 
166033 1047654003 3.76281 10.8221 7.08737 13.4725 -10.0979 -2.89145 19.8141 22.426 
166033 1046623030 10.361 32.4143 -55.8699 65.4177 -12.1187 -28.5513 12.4395 33.4183 
166033 1047365423 -24.0721 17.1569 1.72039 29.6106 5.85195 -21.9124 106.788 109.17 
166033 1047307501 -21.9356 27.1185 -177.054 180.457 17.4209 2.53711 -67.5004 69.7584 
166033 1047844695 22.8804 0.210933 9.5654 24.8003 11.307 -0.806376 7.06634 13.3578 
166033 1048233183 -24.3612 -8.24534 47.7175 54.2071 16.6045 4.88942 100.974 102.447 
166033 1048290935 -26.8456 -26.3214 2.72135 37.6949 -11.2826 -5.81677 1.82315 12.824 
166033 1048691023 -40.6002 -15.1108 3.88831 43.4952 25.2872 9.06394 -2.69896 26.9978 
166033 1048106634 -6.88762 -17.6426 -15.444 24.4381 -2.83148 -11.9334 1.03144 12.308 
166033 1048722970 -32.8856 39.183 70.5323 87.1297 -0.45271 -15.4433 -33.9536 37.3035 
166033 1048958093 -17.3891 -44.8344 14.1914 50.1388 9.953 42.8072 14.2503 46.2016 
166033 1047754528 32.1933 -26.0751 163.977 169.129 -14.5345 -5.07041 -3.63053 15.8159 
166033 1048562344 -60.7054 -3.96614 -98.1376 115.464 30.444 -14.8816 -50.3604 60.6999 
166033 1048854755 42.6371 -7.12812 -85.6862 95.9732 -37.5876 -4.05672 -103.205 109.912 
166033 1047747398 23.9299 -36.7257 56.0542 71.1582 -10.0491 10.1325 41.9808 44.3401 
166033 1048143606 -7.93932 -53.1966 -239.108 245.083 2.3934 20.624 -5.84769 21.5702 
166033 1048206310 -8.58805 16.6818 -24.5663 30.9118 -0.196734 -13.6164 -17.9851 22.559 
166033 1048479718 -14.0162 -11.9215 -54.2419 57.2779 13.1492 6.669 5.76032 15.8291 
166033 1047932634 -16.4356 36.6921 92.4386 100.803 7.1979 -24.9478 -1.16278 25.9915 
166033 1047930490 19.8235 -69.6192 -50.3689 88.1863 2.80575 4.21118 -1.31743 5.22895 
166033 1048264534 -35.7165 -3.44049 -60.5542 70.3869 29.9626 12.5329 8.41132 33.5497 
166033 1048303910 -20.5787 28.861 81.9245 89.264 -3.71777 9.56596 -9.26459 13.8261 
166033 1047823001 -15.9376 -10.0521 29.5034 35.0072 3.34487 11.6268 31.0644 33.3371 
166033 1047896765 -5.86577 -28.5665 37.7375 47.6925 -4.48709 15.7946 -2.46813 16.6041 
166033 1048089197 -11.8068 13.3333 -3.44593 18.1398 5.83518 -10.1103 3.1658 12.095 
166033 1048261811 -19.168 -12.0953 -43.4535 49.0094 -1.40127 12.9377 18.2172 22.3878 
166033 1048696459 37.1882 11.2539 -178.084 182.273 2.58711 -21.3275 -22.3311 30.9876 
166033 1047921947 7.6924 49.2584 -142.806 151.258 -0.943112 -15.4315 22.8134 27.5585 
166033 1048136011 5.65066 37.9472 6.13884 38.8537 1.20162 -8.74144 18.1646 20.1943 
166033 1048692051 34.6385 -20.6229 -108.729 115.962 -29.7646 24.1954 -197.842 201.526 
166033 1047766903 46.4071 -4.57182 -144.557 151.893 -11.5638 9.14084 -7.39187 16.4899 
166033 1048086583 -16.9635 -12.2222 68.8025 71.9092 6.7216 6.57128 46.902 47.8347 
166033 1047981917 -4.8134 -45.7937 9.9849 47.1161 -7.27761 42.176 -13.8631 44.9885 
166033 1048614093 48.6523 -2.49706 83.9521 97.0631 -43.6343 -4.71837 45.825 63.4519 
166033 1197791378 20.3542 10.5921 28.7147 36.7562 -13.8244 1.84307 -55.7892 57.5061 
166033 1198577002 -13.9111 32.1806 -6.1818 35.5995 -2.20029 4.53091 -0.865246 5.11068 
166033 1198173584 20.444 52.7537 -33.4276 65.7139 38.6444 -19.127 -17.5189 46.5418 
166033 1198922998 -17.613 38.4837 -21.078 47.281 21.153 -31.6485 17.7356 41.9956 
166033 1197805584 43.2279 -18.6332 -114.466 123.767 -0.273575 16.674 11.4963 20.2549 
166033 1197958665 -27.1485 19.1053 23.1974 40.4991 -5.95521 10.705 11.133 16.5531 
166033 1198182645 -17.3519 14.863 -10.0033 24.9412 2.06208 -16.469 33.1684 37.0894 
166033 1198220997 24.4388 -21.1857 -84.849 90.8044 -13.9865 -1.56947 4.63577 14.8181 
166033 1198360157 -85.3194 -5.23858 -50.9334 99.504 21.2198 0.598801 3.75609 21.558 
166033 1198298118 -23.9196 42.9763 87.7805 100.621 4.91426 -19.2684 -10.9515 22.7015 
166033 1198372291 -28.1754 34.5244 -138.05 145.064 24.9477 -29.2096 -62.8162 73.6306 
166033 1198443651 -37.0096 7.49034 -39.5457 54.6779 30.585 -4.7707 -103.46 107.992 
166033 1198927915 32.5326 27.9422 -107.332 115.582 -30.1311 -19.0643 3.03325 35.7845 
166033 1198882620 -16.432 -1.63301 18.2238 24.5924 14.8127 1.45336 2.84588 15.1535 
166033 1198256883 27.6731 21.4159 22.0526 41.3613 -21.7576 -5.11608 72.7401 76.0966 
166033 1198403347 -11.669 18.2371 18.2131 28.2926 9.86701 -8.09851 20.9475 24.5304 
166033 1197800429 -24.2183 50.8716 62.093 83.845 12.4007 1.3662 21.5832 24.9295 
166033 1199753839 7.69366 9.70422 2.40136 12.6147 -12.3624 -0.139739 1.3638 12.4382 
166033 1199832671 -10.8632 -18.1063 0.593817 21.1234 9.30289 13.3514 -10.3596 19.2905 
166033 1199738882 37.1711 13.8383 -56.7868 69.2671 -25.9186 -16.9484 -6.85362 31.7174 
166033 1199896130 -52.7464 3.60925 47.7941 71.2705 -9.53773 35.5957 188.727 192.291 
166033 1199728746 -36.5958 35.0345 60.8196 79.1561 21.351 -31.3518 102.248 109.057 
166033 1199323808 -5.09728 33.308 171.793 175.067 10.9968 -25.9389 157.77 160.266 
166033 1199614721 -11.8339 -27.8075 -88.9971 93.9882 5.44246 14.7885 27.6178 31.7972 
166033 1200005937 45.3741 20.005 162.249 169.657 -38.0155 -31.5615 214.07 219.698 
166033 1200073493 -6.60622 17.6947 -69.8652 72.3733 -2.81511 -16.984 7.3169 18.7061 
166033 1199823609 -20.022 -33.4824 -11.1742 40.581 -5.17551 -9.58478 -0.0881575 10.8932 
166033 1199909665 -66.1308 -31.0527 266.1 275.947 22.0726 4.72357 69.7747 73.3349 
166033 1199247350 5.60433 -25.6137 40.9961 48.6637 8.51198 12.4683 50.3409 52.5558 
166033 1199443822 -67.6449 -20.1424 -43.893 83.1153 9.9765 34.1634 -23.4118 42.6003 
166033 1199526662 16.754 35.6837 -0.309465 39.4223 -15.5496 -30.4881 -65.1178 73.5639 
166033 1199769998 -26.8757 -12.9623 3.04025 29.9928 12.6284 6.35569 36.9811 39.5914 
166033 1199842398 -12.9565 12.6537 -13.552 22.6195 13.9135 -0.210576 -61.1811 62.7435 
166033 1199964195 26.9495 -71.799 -147.512 166.257 -12.5896 11.357 -62.9933 65.2353 
166033 1199464932 77.8817 -62.8976 95.9621 138.674 -4.35499 -5.19365 -14.6745 16.1642 
166033 1199896132 20.0695 -45.4908 116.476 126.644 0.217198 5.91913 8.36583 10.2504 
166033 1199009163 24.2118 -11.8589 -80.9778 85.3478 -9.12513 -6.74851 2.18987 11.5588 
166033 1199681903 25.6951 1.65792 -48.1717 54.6215 -12.0947 -1.14342 -2.08063 12.3255 
166033 1199754303 12.289 38.1597 59.1668 71.4695 -2.05468 -34.7922 75.8967 83.5167 
166033 1199808391 5.2325 -37.0294 -14.0598 39.9529 -2.82422 -12.8643 -5.42116 14.2427 
166033 1199877908 25.3211 -19.364 -33.8138 46.4704 -16.8078 27.0092 26.818 41.6077 
166033 1199184285 30.788 -26.387 10.7416 41.9471 6.16034 -6.88616 19.2095 21.3161 
166033 1199802613 -33.3564 -14.0675 -40.1885 54.0893 -4.57828 -18.0559 42.2025 46.1306 
166033 1199807909 40.4377 -32.4975 -12.7002 53.4096 -1.13666 27.9156 153.542 156.064 
166033 1200481935 17.3833 -35.7339 31.3579 50.6202 -16.0045 32.5152 -24.6657 43.8381 
166033 1201253527 -8.70176 21.0415 -77.8354 81.0975 7.89508 -8.32969 33.086 35.02 
166033 1200241626 14.5735 12.5576 80.8299 83.0877 -8.79486 -12.9766 53.1131 55.3782 
166033 1200478442 -40.1445 -6.26237 144.037 149.657 39.9344 1.39713 67.7647 78.6687 
166033 1201385778 -14.6679 -12.5526 22.4479 29.6078 9.79744 0.665209 -15.7684 18.5762 
166033 1200440530 -13.2755 26.7363 150.185 153.123 9.29643 -7.14764 19.4978 22.7525 
166033 1201197378 -23.4459 -20.7231 -15.6448 34.9845 19.0998 23.3447 -168.45 171.129 
166033 1200458304 -25.8775 -0.921359 106.674 109.772 3.03648 -4.8046 25.7515 26.3713 
166033 1200833688 -53.0471 -1.55534 105.409 118.014 43.9719 -3.31559 -81.1143 92.3257 
166033 1200313998 -6.91703 54.2093 -60.9772 81.8823 -3.87047 -16.1083 -5.87176 17.5766 
166033 1200561326 -15.8103 46.0863 71.3568 86.4043 10.7485 -40.2025 111.751 119.248 
166033 1200799246 -5.08049 28.7584 -84.2777 89.1941 11.8837 -21.3698 7.7214 25.642 
166033 1201083486 -19.0153 36.4016 -102.242 110.182 24.1474 -25.362 -19.3293 39.9993 
166033 1201288598 53.4226 36.165 22.2713 68.2487 -27.7209 4.88993 50.0702 57.4403 
166033 1200625041 -22.5313 -16.2993 44.6399 52.5932 0.159418 10.339 52.805 53.8079 
166033 1200715795 -3.67244 -37.8013 55.2731 67.0637 0.0724964 13.1915 6.86332 14.8703 
166033 1200233013 6.60779 -26.9032 14.1172 31.0924 2.67719 12.9781 23.7669 27.2114 
166033 1200474205 35.9306 39.6437 232.014 238.104 10.5398 -15.3311 3.0839 18.8585 
166033 1200501333 -4.44034 -19.4593 12.8311 23.728 6.37702 11.6164 7.57985 15.2663 
166033 1201216749 -1.1978 42.1028 -37.8196 56.6075 -2.41445 -21.7537 -12.7188 25.3144 
166033 1200784641 19.7946 -14.4952 -11.5611 27.1219 -13.7781 18.4585 -79.3367 82.6127 
166033 1201177377 16.5281 -24.008 70.4546 76.2458 2.84624 -9.70073 49.3352 50.3603 
166033 1201309993 10.3517 -18.6105 -29.06 36.0277 -6.12229 14.7805 27.0058 31.3888 
166033 1200306020 39.8801 5.41247 22.0944 45.9116 -35.5987 -2.31505 62.4906 71.9562 
166033 1200482532 -8.97143 -37.7862 -116.029 122.356 8.80069 30.3449 -7.30852 32.4297 
166033 1200724956 -51.2984 1.05407 42.2313 66.4539 48.4584 1.83447 56.0644 74.1269 
166033 1200823231 9.32933 -19.1515 -37.5076 43.1351 -10.1655 12.2424 -21.5652 26.8006 
166033 1200342995 7.59404 24.5911 -8.05476 26.968 3.93687 10.5055 -4.57453 12.1158 
166033 1200563683 42.9704 9.71033 -19.6587 48.2412 -39.1977 -15.3229 -47.3209 63.3287 
166033 1201036891 47.4646 -12.1032 -17.642 52.0636 -43.943 18.9592 -17.0367 50.8005 
166033 1201415067 14.3509 -7.7608 -2.42067 16.4936 6.38928 -6.2048 -10.7927 13.993 
166033 1201140580 -24.3869 36.6136 15.9204 46.7839 9.62007 -20.8314 -35.5421 42.3053 
166033 1200420581 36.3149 -18.2181 28.0316 49.3603 -12.0309 6.35093 -14.5024 19.8846 
166033 1200740101 -35.6909 68.3596 29.4975 82.5649 13.5133 -23.9241 5.67313 28.0563 
166033 1200939125 -9.71174 -30.795 -81.3679 87.5408 -14.9477 2.0161 4.98929 15.8868 
166033 1201443327 -28.8846 10.7272 22.1845 37.9677 20.8236 -4.37623 -32.6014 38.9311 
166033 1201818642 -35.0454 -54.4291 4.92697 64.9229 15.769 28.7422 9.80559 34.2188 
166033 1201786304 61.7523 -35.1788 -121.86 141.07 -22.7045 14.1789 -31.7666 41.5409 
166033 1201782976 -101.955 -6.41598 -364.122 378.181 8.31316 1.53263 -14.4175 16.7129 
166033 1202025616 -1.79195 -47.8218 -8.68874 48.6377 6.10508 37.9552 19.4567 43.0864 
166033 1202461984 33.4308 23.6699 -32.505 52.2921 -34.7352 -12.7482 -123.73 129.144 
166033 1202485880 18.4425 29.9073 -157.865 161.728 -14.2931 -8.99414 24.2187 29.5251 
166033 1201647630 -11.7306 14.2678 56.4113 59.3583 9.29093 0.300172 19.0289 21.1781 
166033 1201766101 -6.38135 26.1162 117.163 120.208 8.92385 -24.7609 108.657 111.799 
166033 1201957301 -3.949 -47.1206 -124.569 133.242 9.41083 25.0163 37.0668 45.6982 
166033 1202144493 -33.9415 33.4656 -33.4578 58.2357 10.6494 1.58467 42.5617 43.9023 
166033 1201610305 -30.1241 -17.5885 -13.6524 37.4593 21.0634 12.9607 10.6545 26.9289 
166033 1201767585 39.9854 -3.97222 -48.8992 63.2909 -23.6272 4.95445 -10.674 26.3955 
166033 1201588873 -3.0274 -22.2625 96.9336 99.5033 -19.5022 -7.2066 13.0198 24.5313 
166033 1202299657 -10.9845 -0.785661 -16.375 19.7337 0.315225 8.46333 7.14151 11.0783 
166033 1202643193 13.7953 14.7118 80.1426 82.6413 -3.82723 12.2388 -9.63014 16.0367 
166033 1202586900 9.11469 -28.7445 -9.99411 31.768 -3.00029 14.7349 80.5964 81.9872 
166033 1202403484 -11.8685 7.25045 2.05918 14.0595 -3.79562 -11.028 -26.1714 28.6525 
166033 1201620667 8.72696 -17.8165 -15.3227 25.0673 -6.40401 8.46277 2.76866 10.9679 
166033 1201853387 -19.1741 40.0773 5.89113 44.8167 18.3023 -38.5452 1.87735 42.711 
166033 1201789043 30.4334 0.7104 113.71 117.714 -14.7377 -5.37893 22.1735 27.1624 
166033 1201978059 -27.7812 0.346374 20.9178 34.7774 10.7848 2.19025 7.15583 13.1269 
166033 1202518995 -3.06286 22.6747 -56.2521 60.7274 8.26271 -10.5111 -11.7467 17.7972 
166033 1201507087 3.03852 45.2921 20.844 49.9508 3.02548 -37.0016 52.2992 64.1364 
166033 1201696479 4.17129 -20.9662 -11.7218 24.3799 -1.77133 15.3493 -30.3472 34.0542 
166033 1202297479 37.4181 -33.1275 -28.0471 57.3078 -23.5781 19.4245 -84.3814 89.7411 
166033 1201490661 1.09501 -18.5807 55.0055 58.0693 4.77763 16.0586 18.8903 25.2496 
166033 1201521381 -13.0133 -26.779 71.1667 77.1438 9.38545 17.6179 19.1182 27.6402 
166033 1201864973 81.4783 55.7442 -289.951 306.297 7.02612 -9.27185 5.12387 12.7117 
166033 1202454373 -22.6446 1.13036 -56.3965 60.7834 11.8348 -8.85854 -7.17417 16.4319 
166033 1202618709 18.0044 -18.598 -14.8366 29.8356 -13.4889 13.9362 25.5684 32.0922 
166033 1202997367 4.44497 24.0795 -5.79438 25.1626 -14.3885 -1.35527 23.7491 27.8009 
166033 1202688962 2.58537 19.844 38.3452 43.253 -3.10397 -18.598 21.1164 28.3094 
166033 1203749682 19.668 -7.39534 -25.391 32.9579 -18.2321 1.92911 28.5717 33.9481 
166033 1203740250 19.4328 38.531 12.5762 44.9492 -34.0695 -24.5445 15.0371 44.6013 
166033 1203850450 -0.44735 22.9864 52.7002 57.4968 -2.97431 -19.9534 118.089 119.8 
166033 1202986362 32.089 -15.3997 19.209 40.4455 -30.2348 15.437 14.2633 36.8223 
166033 1203032162 -26.7843 44.6927 155.298 163.805 18.8851 -33.5964 66.8501 77.1641 
166033 1203580994 -8.809 -25.8078 106.841 110.266 11.886 21.8732 -6.39559 25.7025 
166033 1203868506 -47.5626 6.24669 -205.429 210.955 31.2181 5.93988 35.5284 47.6668 
166033 1203572192 13.1411 8.11221 -20.5072 25.6718 -11.2005 -4.88852 15.7315 19.9205 
166033 1203380280 26.5456 12.0565 129.681 132.918 -11.8699 -0.659974 -0.0764684 11.8884 
166033 1203803462 -33.3728 -16.9394 -89.3024 96.8277 10.4336 26.524 46.9531 54.927 
166033 1203043845 -40.8683 -24.9883 -39.2695 61.9413 38.6833 26.5324 -122.737 131.396 
166033 1203799237 -27.1521 -23.4679 117.628 122.981 18.7963 3.76216 57.7829 60.8795 
166033 1202826686 0.441112 -28.0532 -39.0853 48.1127 -2.18292 15.2229 -2.34978 15.5571 
166033 1202862795 13.7034 6.7211 -36.6794 39.7283 -6.88023 -6.07065 -13.3685 16.2144 
166033 1202858828 37.56 -21.8857 172.748 178.133 -39.885 8.32321 74.6549 85.0496 
166033 1202800331 -44.3602 -17.4367 -127.004 135.654 34.6887 17.8257 -206.486 210.137 
166033 1202812879 22.889 40.1057 -155.173 161.899 -1.63271 -10.0023 -8.27107 13.0814 
166033 1203034471 26.3858 6.31436 102.714 106.237 -13.3887 7.18937 -14.1393 20.7572 
166033 1203193159 14.3183 -19.9376 -23.6852 34.1103 -18.1131 14.3299 52.6143 57.4604 
166033 1203204127 -47.1737 15.5369 -54.9859 74.0959 41.0046 5.41303 -24.0211 47.8298 
166033 1203349319 15.0043 -11.7863 1.31383 19.1252 -10.7748 -1.09015 8.71372 13.9001 
166033 1203637031 -27.4578 28.2212 9.9904 40.6224 6.41659 -22.33 -18.5934 29.7576 
166033 1203771815 -0.153466 -34.0658 -2.85336 34.1855 -9.93221 3.01925 -29.8523 31.6058 
166033 1203285716 15.8981 -3.34368 -22.8321 28.022 -5.29661 9.42818 8.65225 13.8494 
166033 1203605220 14.1191 12.5601 2.04337 19.0074 -2.56069 -9.66486 39.3687 40.6185 
166033 1203159941 -17.5846 24.7985 50.9094 59.2954 -12.7385 -5.32144 1.11422 13.8502 
166033 1203436501 -13.5799 -16.3189 72.2929 75.3457 4.70693 -16.3973 98.5442 100.01 
166033 1203743501 28.5577 -17.5586 21.7537 39.9634 -5.94498 0.912218 -6.90829 9.15966 
166033 1204112122 16.6497 12.8298 30.9862 37.4428 -10.0847 -3.93209 27.4561 29.5127 
166033 1204193930 12.6503 -46.8196 -126.707 135.671 -6.45908 37.2237 -56.9275 68.3232 
166033 1204735994 11.5146 7.67167 18.2081 22.8687 -1.86223 10.2394 7.77216 12.9892 
166033 1204105447 20.7959 -9.34119 -7.46729 23.9893 0.111179 -10.942 2.38834 11.2001 
166033 1204989743 -15.6034 -21.2113 44.4039 51.6245 6.66322 9.02317 1.38908 11.3025 
166033 1205083207 -40.0948 14.495 118.918 126.329 30.2688 -4.05795 61.7063 68.8501 
166033 1204136138 -40.6358 23.4225 -22.0044 51.8081 41.1356 -18.901 -70.8725 84.097 
166033 1203956992 -43.19 7.45315 29.4279 52.7914 40.8731 -5.45926 25.415 48.439 
166033 1204906792 10.0014 15.9149 -27.638 33.4242 -4.46061 -11.147 24.4519 27.2406 
166033 1204871022 -18.9681 7.4705 -52.939 56.7286 11.1476 -1.95037 19.9377 22.9256 
166033 1203957030 20.2579 56.6765 -7.99413 60.7167 -13.2707 -51.6224 35.5485 64.0678 
166033 1204173878 -2.22191 24.3924 -35.1522 42.8439 -17.791 -16.0604 58.5526 63.2682 
166033 1204529449 -17.3942 21.2221 132.717 135.524 17.7404 -16.4616 0.568391 24.208 
166033 1204707353 19.4318 12.248 56.1098 60.6294 11.0293 -5.59825 46.1353 47.7646 
166033 1205040737 4.82798 22.6671 -37.4182 44.0139 -12.0684 -16.8941 38.5398 43.7764 
166033 1205043929 44.426 11.2079 -29.9949 54.7629 -41.4724 -11.6235 -6.81414 43.6062 
166033 1204426973 -49.4881 67.6318 71.6673 110.269 38.6822 24.5374 49.8996 67.7375 
166033 1204396581 20.3482 36.4094 0.146864 41.7099 -6.71459 -10.7505 -67.5559 68.7347 
166033 1204465004 38.4336 13.4543 -27.8646 49.3416 -11.3627 4.14724 51.7009 53.097 
166033 1204497020 -16.0016 -25.9721 73.1437 79.2503 12.8271 2.96301 26.5258 29.613 
166033 1204643323 -27.5753 63.352 -56.8751 89.491 6.17281 -26.1204 27.2079 38.2185 
166033 1204491251 -3.72062 -42.6939 158.035 163.743 10.8956 41.2686 167.075 172.441 
166033 1204798763 -30.6293 -3.00346 -36.506 47.7479 25.5543 9.9395 22.5346 35.4912 
166033 1204812427 9.03437 -17.9574 -3.27743 20.3673 -16.5095 11.2178 98.013 100.025 
166033 1205019059 45.7363 -13.1468 10.2982 48.6899 -45.3683 -4.57569 -1.49662 45.623 
166033 1204464775 -11.3141 -0.220383 9.10235 14.5228 -3.13216 -4.00849 -20.0657 20.7005 
166033 1204270644 -12.4078 26.5505 -82.2623 87.3268 2.98812 -21.1648 -74.3768 77.3873 
166033 1280643867 -12.2354 -15.1143 -3.18545 19.7052 11.2586 11.9586 -9.72797 19.0892 
166033 1280582070 7.8101 -15.1197 -32.2788 36.4901 -10.6736 -6.95908 -37.9264 40.0096 
166033 1280725822 -28.4428 8.25293 27.3366 40.3037 12.2004 -0.898539 -61.8964 63.0938 
166033 1280978750 22.9851 -11.3721 -17.2021 30.8796 5.21971 -2.4891 -3.05676 6.54101 
166033 1280124254 29.8126 -14.3015 95.681 101.233 -28.2826 13.5448 -1.0572 31.3765 
166033 1280260922 43.3045 36.0164 -93.1118 108.822 -11.2473 -12.1669 22.0554 27.5858 
166033 1280063053 8.88312 7.1474 -21.3187 24.176 -8.43961 -5.42492 -10.9078 14.8202 
166033 1280377237 -26.5397 -2.03186 49.7501 56.423 -6.70665 -11.0315 23.1379 26.496 
166033 1280633189 22.9489 10.4442 -54.3419 59.9064 -20.6222 -14.4366 28.7826 38.2378 
166033 1280657437 -27.3745 -43.5099 -129.252 139.099 41.3685 21.153 -136.076 143.79 
166033 1280746301 22.2903 -3.96274 103.02 105.478 -15.3118 1.64371 -51.0835 53.3543 
166033 1280789437 34.2016 36.8449 -1.50079 50.2946 -28.268 -30.1445 5.07095 41.6352 
166033 1280943341 -25.2269 -12.8671 -10.5076 30.2055 12.2804 16.3739 78.3444 80.9738 
166033 1280559933 -43.122 0.167537 69.6735 81.9386 38.1791 -1.50902 168.89 173.158 
166033 1280576373 5.2002 22.4625 23.1243 32.6548 0.283283 -10.2492 9.67696 14.0986 
166033 1280281592 -15.0172 -55.0835 -131.078 142.973 11.0718 52.0344 -219.774 226.121 
166033 1280337808 -7.79399 14.2116 22.7935 27.9689 -0.0298014 10.7272 13.2535 17.0508 
166033 1280860992 96.697 57.2343 26.5378 115.457 -25.2654 -8.19758 -45.487 52.6745 
166033 1280205937 32.1139 10.9599 50.6241 60.9444 -31.6181 -10.9756 -5.22731 33.8746 
166033 1280167767 -14.9325 -19.0675 19.0816 30.8327 11.3453 10.5026 -62.851 64.7245 
166033 1280261327 23.8983 -39.5837 74.6685 87.8259 -7.30469 37.9372 20.533 43.7515 
166033 1280613744 -12.1901 -10.0003 -8.88023 18.0959 -8.3425 -10.2943 -8.1515 15.5569 
166033 1280810064 -16.6849 12.0558 108.235 110.175 -13.1128 -0.127873 -3.13229 13.4823 
166033 1281013160 8.76787 -9.73785 -13.5469 18.8473 0.830156 -8.98648 -5.84268 10.7509 
166033 1280627291 -39.422 -44.491 159.686 170.391 7.69733 7.45552 27.0967 29.1388 
166033 1280400953 -23.4587 10.3753 34.1958 42.747 15.0956 -0.873381 15.808 21.8754 
166033 1280947305 23.0865 -26.7759 -19.952 40.5958 -14.9948 26.0116 44.7544 53.8925 
166033 1281056417 -17.3139 27.4883 -23.6058 40.1573 10.1858 -15.7014 47.7429 51.2803 
166033 1281496371 17.9457 -101.627 50.8214 115.035 3.6788 19.569 21.0736 28.9927 
166033 1281921187 19.0161 -12.2262 10.0011 24.7207 -10.5872 4.1004 -16.7195 20.21 
166033 1281500030 38.6625 -14.3789 146.849 152.533 -31.9268 4.89237 18.2437 37.0957 
166033 1281212572 -7.66135 -5.88933 -27.0726 28.7455 6.91501 2.42696 -22.669 23.8242 
166033 1281657620 40.9326 9.55741 -142.261 148.341 -34.7795 -9.05002 -27.538 45.2753 
166033 1281188846 58.8811 -1.70003 -72.6426 93.5245 9.93043 19.9577 20.8816 30.5444 
166033 1281444702 -27.7783 -5.34317 -72.8095 78.1115 18.0256 0.59868 0.769723 18.052 
166033 1281922638 -11.3329 -25.3861 -91.147 95.2925 -1.31267 11.4928 -55.3538 56.5495 
166033 1281823934 16.1082 1.13093 18.3341 24.4313 -5.55514 -7.44454 -13.6249 16.4899 
166033 1281238612 -2.64583 74.1101 -89.5014 116.232 7.25947 -24.3885 -4.02685 25.7627 
166033 1281601284 1.50332 22.1427 60.4744 64.4182 -5.14637 -12.432 7.43801 15.3741 
166033 1281892474 -29.0224 -22.8394 -64.8156 74.5989 7.04668 13.0587 -4.56184 15.524 
166033 1281916378 -10.9783 55.3776 19.5919 59.7582 -7.1314 -30.5906 55.4716 63.7475 
166033 1282031442 -47.1194 -14.3921 -276.616 280.969 0.23583 5.07417 19.2812 19.9391 
166033 1281997498 15.5879 -10.8662 -3.55411 19.3311 -10.2368 4.54833 2.59165 11.4977 
166033 1282075050 -45.1911 3.38316 -138.93 146.134 41.752 -16.272 -194.596 199.688 
166033 1281447752 -10.6407 17.6095 -3.49071 20.8687 1.16905 -16.8502 -15.3218 22.8047 
166033 1281535280 39.7417 -43.0476 -65.243 87.6877 -23.9876 33.8089 -100.322 108.55 
166033 1281726951 20.5988 -15.1432 40.797 48.1458 -7.83231 4.34279 -19.0049 21.0093 
166033 1281572379 -26.3215 -69.4077 69.6378 101.782 -7.44594 15.7796 80.1446 82.0219 
166033 1281473179 3.68489 -14.9645 -0.416325 15.4171 1.65243 -9.53239 -1.06959 9.7335 
166033 1281786457 0.119432 -10.7194 12.1083 16.1719 -0.0258458 -5.28732 5.97598 7.97927 
166033 1282070465 -42.469 -36.4771 12.8608 57.4421 4.77944 -13.6041 57.4037 59.187 
166033 1283134403 41.1549 -11.8812 -113.62 121.427 -4.13454 11.1924 -6.32235 13.5032 
166033 1283008294 -17.5824 28.6212 -11.9171 35.6417 11.0554 -27.6718 -77.6055 83.1298 
166033 1283170182 -21.6894 19.1775 -93.1295 97.526 16.9016 0.123533 9.34962 19.3157 
166033 1283227014 -7.96888 -19.1126 -38.7062 43.8972 -1.97597 -8.66281 -12.7819 15.5669 
166033 1283042158 -51.535 0.0306882 -33.8514 61.6585 34.7009 17.4799 -35.7146 52.7753 
166033 1283398574 -16.7049 -40.0972 -53.2967 68.756 9.03729 24.6188 18.9618 32.3621 
166033 1282811508 -6.63225 27.1019 16.8458 32.5926 8.15419 -22.9096 43.283 49.6463 
166033 1283361996 -16.0062 0.956091 -37.8068 41.0666 -9.68633 -12.009 -20.1589 25.3855 
166033 1282509556 22.1196 36.2805 28.4949 51.1616 -0.718048 -30.6563 -28.8401 42.0961 
166033 1282612428 17.8179 24.6795 14.5439 33.7354 14.8176 1.95273 37.0109 39.9147 
166033 1282606340 -64.9006 30.9781 258.155 267.985 25.5379 14.1065 11.1273 31.2249 
